id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
ice_age,850094,2003-03-10,Kimberley Jones,True,2.5/5,rotten,Austin Chronicle,"This prehistoric buddy pic has a heart bursting with good intentions, something that goes a long way in dimming from memory its inherent routineness.",NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a141878
ice_age,848573,2003-03-05,Harry Guerin,False,3/5,fresh,RTÉ (Ireland),"With animated movies these days it's a case of survival of the funniest, but with its mix of slapstick and sentiment, Ice Age still has plenty to offer.",POSITIVE,http://www.rte.ie/arts/2002/0321/iceage.html
ice_age,840267,2003-02-08,John R. McEwen,False,4/5,fresh,Film Quips Online,"Despite its flaws, Ice Age is fun and mercifully short, providing your youngsters enough time to finish their popcorn, but not enough to start fidgeting.",POSITIVE,http://www.filmquipsonline.com/iceage.html
ice_age,838859,2003-02-04,Scott A. Mantz,False,4/5,fresh,Scott Mantz' Movie Reviews,,POSITIVE,http://www.mightytreehouse.com/moviemantz/2002/03/01/ice-age/
ice_age,837058,2003-01-29,Wesley Lovell,False,2.5/4,rotten,Cinema Sight,Aiming for cheap laughs and situational humor that doesn&apos;t appeal to the emotional side of its adult audience&#46;,NEGATIVE,http://cinemasight.com/resurfaced-ice-age-2002/
ice_age,833112,2003-01-13,Andrew Manning,False,5/10,rotten,Radio Free Entertainment,A thoroughly mediocre entry in the world of computer animation that does nothing to push the envelope technologically or creatively.,NEGATIVE,http://movies.radiofree.com/reviews/iceage.shtml
ice_age,830935,2003-01-07,David Poland,False,,rotten,Hot Button,"Chris Wedge is wonderfully talented and the film looks terrific, but... it just isn't very interesting.",NEGATIVE,http://www.thehotbutton.com/Reviews/VOH/ice_age.html
ice_age,828286,2002-12-25,Dennis Schwartz,False,C+,rotten,Dennis Schwartz Movie Reviews,"The film has too many spots where it's on slippery footing, but is acceptable entertainment for the entire family and one that's especially fit for the kiddies.",NEGATIVE,https://dennisschwartzreviews.com/iceage/
ice_age,826243,2002-12-22,Matt Easterbrook,False,4/5,fresh,Matt's Movie Reviews,"From what I've seen so far this year, Ice Age has got to be the leading contender for best animated film at this year's Oscars.",POSITIVE,
ice_age,825447,2002-12-18,Widgett Walls,False,2.5/5,rotten,Needcoffee.com,These people wouldn't know subtle characterization if it put on a giant furry monster costume and then gave them a lapdance.,NEGATIVE,http://www.needcoffee.com/2002/12/18/ice-age-movie-review/
ice_age,824470,2002-12-16,Dragan Antulov,False,6/10,fresh,rec.arts.movies.reviews,A very pleasant viewing experience.,POSITIVE,
ice_age,809986,2002-11-07,James Rocchi,False,4/5,fresh,Netflix,"Computer-animated fable has newfangled look, old-fashioned laughs.",POSITIVE,http://www.netflix.com/MovieDisplay?movieid=60022702&trkid=23938&dmode=NETFLIXREVIEW
ice_age,804512,2002-10-30,Matthew Turner,False,3/5,fresh,ViewLondon,Young children will enjoy it; accompanying adults will be glad it's only 80 minutes long.,POSITIVE,http://www.viewlondon.co.uk/films/ice-age-film-review-2573.html
ice_age,800571,2002-10-21,Jean Lowerison,False,,fresh,San Diego Metropolitan,"A good, solid, enjoyable animated film for all ages.",POSITIVE,http://sandiegometro.archives.whsites.net/reel/index.php?reelID=337
ice_age,799219,2002-10-19,John J. Puccio,False,7/10,fresh,Movie Metropolis,"I'm not the world's biggest fan of animated films, but this one had me smiling.",POSITIVE,
ice_age,797941,2002-10-17,Jimmy O,False,,fresh,Film Snobs,"A really sweet film that has none of the cynical, sex-filled junk that polluted Shrek.",POSITIVE,http://www.filmsnobs.com/www/jimmyo/iceage.htm
ice_age,796787,2002-10-15,Margaret A. McGurk,False,3.5/4,fresh,Cincinnati Enquirer,"Fresh, funny and richly imagined.",POSITIVE,http://cincinnati.com/freetime/movies/mcgurk/031502_iceage.html
ice_age,783984,2002-09-18,Eric D. Snider,False,B,fresh,EricDSnider.com,You want to like it simply because it obviously is trying so hard to be liked.,POSITIVE,http://www.ericdsnider.com/movies/ice-age/
ice_age,759968,2002-08-26,Mark Palermo,False,,fresh,"The Coast (Halifax, Nova Scotia)",Far from the over-polished sheen of recent CGI features... the [animation's] basic line-structures are stylistically reminiscent of cave drawings.,POSITIVE,
ice_age,755928,2002-08-17,Urban Cinefile Critics,False,,rotten,Urban Cinefile,"I was ready, willing and able to let my heart be warmed, but there was no crescendo or mammoth emotional journey.",NEGATIVE,http://www.urbancinefile.com.au/home/view.asp?a=5936&s=Reviews
ice_age,753528,2002-08-12,Rich Cline,False,3/5,fresh,Shadows on the Wall,"The inventive look of the film and a sporadic stream of funny gags keep us watching, even if the characters and plot aren't exactly ground-breaking.",POSITIVE,http://www.shadowsonthewall.co.uk/swiceage.htm
ice_age,752446,2002-08-09,Robert Denerstein,True,B,fresh,Denver Rocky Mountain News,"In all, we get a visually crisp, though generally tame, offering.",POSITIVE,
ice_age,748317,2002-07-31,Philip Martin,False,B,fresh,Arkansas Democrat-Gazette,"...benign, sweet, modest ... a pleasant bit of family-friendly piffle, as unburdened by significance as a Tex Avery cartoon.",POSITIVE,
ice_age,740523,2002-07-20,Michael Wilmington,True,3/4,fresh,Chicago Tribune,"Real Ice Ages were no jokes. They lasted about 100,000 years and froze most life on the planet. But as long as Leguizamo's Sid and Wedge's Scrat are on screen, this one warms you with laughter.",POSITIVE,
ice_age,739215,2002-07-16,Michael Szymanski,False,3/4,fresh,Zap2it.com,"The message is that even the most unlikely can link together to conquer all kinds of obstacles, whether they be of nature, of man or of one another.",POSITIVE,
ice_age,738737,2002-07-15,Marshall Fine,False,A,fresh,"Journal News (Westchester, NY)",A revelation: a computer-generated film that brings an expressionistic sensibility to the three-dimensional world of CG images.,POSITIVE,http://www.thejournalnews.com/theline/movieline/archive/2765.htm
ice_age,737704,2002-07-12,Jeffrey Chen,False,5/10,rotten,Window to the Movies,It has nary an original frame in its digital reel.,NEGATIVE,http://windowtothemovies.com/LV-iceage.html
ice_age,735918,2002-07-09,Paul Salfen,False,,fresh,Supercala.com,"While not quite ""Shrek"" or Monsters, Inc."", it's not too bad. It's worth taking the kids to.",POSITIVE,
ice_age,733821,2002-07-01,Karina Montgomery,False,2.5/5,rotten,Cinerina,Adequate but not nearly up to snuff. Unlikeable protagonists.,NEGATIVE,
ice_age,726052,2002-06-13,Garth Franklin,False,3/5,fresh,Dark Horizons,,POSITIVE,
ice_age,726053,2002-06-13,Madeleine Williams,False,3/4,fresh,Cinematter,,POSITIVE,
ice_age,318997,2002-06-04,Cherryl Dawson and Leigh Ann Palone,False,3.5/5,fresh,TheMovieChicks.com,"This animated feature may not have quite the appeal to adult audiences as some recent films, but it will have the younger crowd squealing with delight.",POSITIVE,http://www.themoviechicks.com/mar2002/mcriceage.html
ice_age,318590,2002-06-03,James Sanford,False,,fresh,James Sanford on Film,"Director Chris Wedge and screenwriters Michael Berg, Michael J. Wilson and Peter Ackerman create some episodes that rival vintage Looney Tunes for the most creative mayhem in a brief amount of time.",POSITIVE,http://interbridge.com/jamessanford/2002/iceage.html
ice_age,317993,2002-06-01,Manohla Dargis,True,,fresh,L.A. Weekly,"From the squirrel's mad, droopy eyes, to the rumba rhythms of Manny's rear end, to the way Diego settles into sleep like a tabby, these creatures are alive enough to love, and lament.",POSITIVE,
ice_age,317319,2002-05-30,Pablo Villaça,False,3/5,rotten,Cinema em Cena,"A Era do Gelo diverte, mas no convence.  um passatempo descompromissado - e s.",NEGATIVE,http://www.cinemaemcena.com.br/Ficha_filme.aspx?aba=critica&id_filme=1384
ice_age,317261,2002-05-30,Betty Jo Tucker,False,,fresh,ReelTalk Movie Reviews,"Manfred, Sid, and Diego demonstrate the old Ice Age adage that a friend is someone who knows all your faults and likes you just the same.",POSITIVE,http://www.reeltalkreviews.com/browse/viewitem.asp?type=review&id=198
ice_age,317111,2002-05-29,Audrey Rock-Richardson,False,B,fresh,Tooele Transcript-Bulletin (Utah),"If it wasn't trying so hard to be funny, this unremarkable yet pleasantly entertaining movie might be an exceptionally good film. As it is, it's just plain good.",POSITIVE,http://www.transcriptbulletin.com/archives/3.19.02/plot.phtml
ice_age,312044,2002-05-09,Steven D. Greydanus,True,B,fresh,Decent Films,"Has neither the invention and creativity of Monsters nor the satiric wit of Shrek, but it still emerges as the best new family film of the season.",POSITIVE,http://www.decentfilms.com/sections/reviews/1791
ice_age,311650,2002-05-07,Mark Dujsik,False,3/4,fresh,Movie Reviewing Teens,A funny and lighthearted three-dimensional cartoon. Inspired and imaginative humor.,POSITIVE,http://youngmorrell.homestead.com/iceage.html
ice_age,310375,2002-05-01,Kirk Honeycutt,True,,fresh,Hollywood Reporter,"It's simply a fun, silly comedy, but then what's wrong with that?",POSITIVE,
ice_age,309189,2002-04-24,Mark Dujsik,False,3/4,fresh,Mark Reviews Movies,"The story, basic as it is, is simply setup for a series of gags and adventures, and the movie is inventive and imaginative in coming up with its humor.",POSITIVE,http://mark-reviews-movies.tripod.com/reviews/I/iceage.htm
ice_age,305738,2002-04-16,David Cornelius,False,5/5,fresh,eFilmCritic.com,"Loved it, loved it, loved it.",POSITIVE,http://efilmcritic.com/review.php?movie=5798&reviewer=392
ice_age,305740,2002-04-16,Larry Carroll,False,A-,fresh,Countingdown.com,"I laughed more at ""Ice Age"" than at ""Shrek"" and ""Monsters Inc."" combined.",POSITIVE,http://countingdown.com/features?feature_id=574084
ice_age,305048,2002-04-15,Shirley Klass,False,2.5/4,fresh,Fantastica Daily,"The sweet, happy ending will satisfy the movie goers.",POSITIVE,http://www.fantasticadaily.com/movie_review.php?aID=325
ice_age,304835,2002-04-14,Emily Blunt,False,4/4,fresh,Blunt Review,Ice Age is wonderful.,POSITIVE,http://www.bluntreview.com/reviews/ice.htm
ice_age,304837,2002-04-14,Ian Mantgani,False,2/4,rotten,UK Critic,"Dull and mechanical, kinda like a very goofy museum exhibit",NEGATIVE,
ice_age,303709,2002-04-12,Kevin A. Ranson,False,3/4,fresh,MovieCrypt.com,"... nicely entertains and gives all audiences something to enjoy, which is always the goal for any would-be blockbuster...",POSITIVE,http://www.moviecrypt.com/CryptVault/iceage.shtml
ice_age,303102,2002-04-09,Michael Dequina,False,3/4,fresh,TheMovieReport.com,To complain about the lack of originality is to ignore the real wit and joy behind this very fun film.,POSITIVE,http://mrbrownmovies.com/movierpt95.html#ice
ice_age,299819,2002-04-02,Jorge Avila Andrade,False,3.5/4,fresh,Moviola,Un triunfo de la animacin y una muestra de lo que se puede lograr dejando volar libremente la imaginacin de chicos y grandes.,POSITIVE,http://www.geocities.com/moviola4/peliculas/era_de_hielo/era_de_hielo.html
ice_age,299669,2002-04-01,Elias Savada,False,3/4,fresh,Nitrate Online,It's a keeper.,POSITIVE,http://www.nitrateonline.com/2002/riceage.html
ice_age,299626,2002-03-31,Mike McGranaghan,False,3.5/4,fresh,Aisle Seat,I think it's a safe bet that Ice Age will be a front-runner for next year's Best Animated Film Oscar.,POSITIVE,http://www.geocities.com/gamut_mag/iceage.htm
ice_age,298957,2002-03-29,JoBlo,False,6/10,fresh,JoBlo's Movie Network,I would recommend this film more to kids than adults...,POSITIVE,http://www.joblo.com/reviews.php?mode=joblo_movies&id=102
ice_age,298503,2002-03-27,Shay Casey,False,3/5,fresh,Daily-Reviews,"While it doesn't stumble over itself, it doesn't exactly swing for the fences either.",POSITIVE,
ice_age,297430,2002-03-24,Peter Bradshaw,True,,fresh,Guardian,You could do a lot worse for the Easter holidays than this.,POSITIVE,"http://film.guardian.co.uk/Film_Page/0,4061,663590,00.html"
ice_age,297421,2002-03-24,Peter Rainer,True,,fresh,New York Magazine/Vulture,Yet another marvelously funny digital-animation feature.,POSITIVE,
ice_age,297422,2002-03-24,James Kendrick,False,3/4,fresh,Q Network Film Desk,"funny and sweet and often clever, but it sometimes feels a little too formulaic",POSITIVE,http://www.qnetwork.com/?page=review&id=910
ice_age,297016,2002-03-23,Edward Johnson-Ott,False,,fresh,NUVO Newsweekly,The dynamic personalities of the characters more than compensate for any slight deficits in the laugh department.,POSITIVE,http://reviews.imdb.com/Reviews/313/31365
ice_age,296034,2002-03-21,Alex Ramirez,False,,fresh,Cinenganos,Una cinta digna de pelear con los estudios y empresas fuertes en el rea y una historia entretenida y divertida que incluye los elementos claves del xito comercial,POSITIVE,
ice_age,295785,2002-03-19,Richard Roeper,True,,fresh,Ebert & Roeper,"Ice Age won't drop your jaw, but it will warm your heart, and I'm giving it a strong thumbs up.",POSITIVE,
ice_age,295780,2002-03-19,David N. Butterworth,False,2.5/4,rotten,La Movie Boeuf,"As a pre-historical/hysterical document ""Ice Age"" is more than a little suspect but its signature squirrel more than makes up for it.",NEGATIVE,http://www.imdb.com/reviews/313/31342.html
ice_age,295516,2002-03-19,Kevin Lally,False,,fresh,Film Journal International,"A clever and beautifully designed computer-animated feature that often measures up to the standards set by last year's two CGI blockbusters, Shrek and Monsters, Inc.",POSITIVE,http://www.filmjournal.com/filmjournal/reviews/article_display.jsp?vnu_content_id=1000696246
ice_age,295385,2002-03-18,Mark R. Leeper,False,6/10,fresh,Dog Pile,,POSITIVE,
ice_age,295374,2002-03-18,Robin Clifford,False,B,fresh,Reeling Reviews,"It is not of the same knock out caliber of ""Shrek"" or ""Monster's, Inc."" but ""Ice Age"" packs a respectable punch of its own.",POSITIVE,http://www.reelingreviews.com/iceage.htm
ice_age,295371,2002-03-18,Susan Granger,False,7/10,fresh,www.susangranger.com,Cool.,POSITIVE,
ice_age,295283,2002-03-18,Kim Linekin,False,3.5/5,fresh,eye WEEKLY,"In the pantheon of recent animated films, Ice Age fits under Toy Story (less depth), across from Shrek (less adult sass) and above Monsters Inc. (far livelier).",POSITIVE,http://www.eye.net/eye/issue/issue_03.14.02/film/onscreen.html
ice_age,295281,2002-03-18,Joe Leydon,True,3.5/4,fresh,Variety,"It's clever enough to amuse adults, yet sufficiently kid-friendly to delight tykes with diminutive attention spans.",POSITIVE,
ice_age,295276,2002-03-18,Jane Crowther,True,4/5,fresh,BBC.com,Manages to remain consistently entertaining and delightful throughout.,POSITIVE,http://www.bbc.co.uk/films/2002/03/12/ice_age_2002_review.shtml
ice_age,295279,2002-03-18,Liam Lacey,True,2.5/4,rotten,Globe and Mail,"No evolutionary leap forward in the world of computer-generated animation, just another palatable, familiar children's diversion in shiny new form.",NEGATIVE,
ice_age,295218,2002-03-17,Robert Roten,False,3/4,fresh,Laramie Movie Scope,"Cute, funny, heartwarming digitally animated feature film with plenty of slapstick humor for the kids, lots of in-jokes for the adults and heart enough for everyone.",POSITIVE,http://www.lariat.org/AtTheMovies/iceage.html
ice_age,295088,2002-03-16,Andrew Howe,False,3/4,fresh,eFilmCritic.com,If you haven't lost the ability to wind back the years for eighty minutes you'll find much to like.,POSITIVE,http://efilmcritic.com/review.php?movie=5798&reviewer=193
